time_s,raw_ch1,raw_ch2,raw_ch3,raw_ch4,raw_ch5,raw_ch6,raw_ch7,raw_ch8
0.312500,56,2179,2179,83,3,-28,-24,-20
0.316406,56,2179,2179,85,3,-27,-24,-20
0.320312,56,2179,2179,86,3,-27,-24,-20
0.324219,56,2179,2179,87,3,-27,-24,-20
0.328125,56,2179,2179,88,3,-27,-24,-20
0.332031,55,2179,2179,89,3,-28,-24,-20
0.335938,55,2179,2179,90,3,-28,-24,-20
0.339844,55,2179,2179,91,3,-28,-24,-20
0.343750,55,2179,2179,92,3,-28,-24,-20
0.347656,55,2179,2179,94,3,-28,-24,-20
0.351562,55,2179,2179,95,3,-28,-24,-20
0.355469,55,2179,2179,97,4,-27,-24,-20
